Player,Minutes,CD,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,K/D,Pup %,Score %,NDPops,NRTags,KF,Hold/Grab,Prevent/Return,Prevent/Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,Flaccid %,Chain %,QR %,RIB %,CD/Min,Captures/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min
Wet Sand,1.1,-1,0,2,13,2,2,1,1,4,0,2,10,0,4,39,0.5,0.0,0.0,0,0,0,6.5,4.0,0.1,0,0,0,0,0,1,0,1,0.0,0.0,100.0,100.0,-0.91,0.0,1.82,11.82,1.82,1.82,0.91,0.91,3.64,0.0
whateveritis,0.2,0,0,1,3,1,1,0,0,0,0,0,5,0,2,0,0.0,0.0,0.0,0,0,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0
Wilma,410.3,13,77,621,6089,534,650,471,577,996,115,724,4220,536,1758,16536,0.89,15.88,12.4,116,106,10,9.81,2.11,0.06,85,104,36,11,7,96,32,121,16.75,30.56,20.38,25.69,0.03,0.19,1.51,14.84,1.3,1.58,1.15,1.41,2.43,0.28
WinCtrlShftB,8.3,0,1,9,60,8,11,8,10,27,1,14,61,0,24,397,0.91,7.14,11.11,3,2,0,6.67,3.38,0.07,1,2,1,0,0,1,1,1,22.22,0.0,12.5,12.5,0.0,0.12,1.08,7.23,0.96,1.33,0.96,1.2,3.25,0.12
Witcher,75.4,-16,2,76,472,73,87,83,87,830,17,135,691,60,280,2336,1.0,12.59,2.63,14,4,1,6.21,10.0,0.36,3,18,5,0,0,21,2,27,23.68,0.0,25.3,32.53,-0.21,0.03,1.01,6.26,0.97,1.15,1.1,1.15,11.01,0.23
WRIG,196.4,3,25,244,2273,218,277,200,293,949,71,359,2007,432,869,7560,1.06,19.78,10.25,59,93,1,9.32,4.74,0.13,24,38,18,7,3,45,8,55,15.57,38.89,22.5,27.5,0.02,0.13,1.24,11.57,1.11,1.41,1.02,1.49,4.83,0.36
Wu,8.0,-2,1,15,103,14,15,7,9,12,1,14,108,0,42,372,0.6,7.14,6.67,1,2,0,6.87,1.71,0.03,1,4,1,1,0,1,0,1,26.67,100.0,14.29,14.29,-0.25,0.12,1.88,12.88,1.75,1.88,0.88,1.12,1.5,0.12
xcv,1144.9,-30,125,1463,9726,1321,1616,1121,1460,7612,369,2079,11742,883,4765,36861,0.9,17.75,8.54,295,339,17,6.65,6.79,0.21,85,386,156,58,9,335,50,404,26.38,37.18,29.88,36.04,-0.03,0.11,1.28,8.5,1.15,1.41,0.98,1.28,6.65,0.32
XenoChrist,1.9,0,0,3,32,2,2,3,3,3,0,0,17,0,6,56,1.5,0.0,0.0,0,0,1,10.67,1.0,0.05,1,1,0,0,0,1,0,0,33.33,0.0,33.33,0.0,0.0,0.0,1.58,16.84,1.05,1.05,1.58,1.58,1.58,0.0
Xx360NoSwagx,42.3,11,9,51,450,40,46,67,88,329,20,83,369,25,151,1435,1.91,24.1,17.65,6,21,2,8.82,4.91,0.23,3,9,4,2,0,14,4,20,17.65,50.0,20.9,29.85,0.26,0.21,1.21,10.64,0.95,1.09,1.58,2.08,7.78,0.47
yawn,69.6,9,1,45,348,42,70,150,163,873,11,127,457,40,184,2141,2.33,8.66,2.22,28,13,2,7.73,5.82,0.41,4,12,5,3,0,45,7,60,26.67,60.0,30.0,40.0,0.13,0.01,0.65,5.0,0.6,1.01,2.16,2.34,12.54,0.16
yeeeeeeeet,8.0,2,1,9,48,8,14,16,16,51,0,14,46,15,21,345,1.14,0.0,11.11,6,0,0,5.33,3.19,0.15,0,2,0,0,0,7,0,9,22.22,0.0,43.75,56.25,0.25,0.12,1.12,6.0,1.0,1.75,2.0,2.0,6.38,0.0
yippie,49.3,8,10,87,470,76,100,39,47,203,7,90,601,20,238,1548,0.47,7.78,11.49,24,8,1,5.4,5.21,0.13,1,21,5,4,2,13,2,13,24.14,80.0,33.33,33.33,0.16,0.2,1.76,9.53,1.54,2.03,0.79,0.95,4.12,0.14
yiss,284.7,-6,19,305,1449,286,406,413,476,2255,59,503,3111,287,1281,8808,1.17,11.73,6.23,120,63,0,4.75,5.46,0.26,5,110,45,21,1,119,25,159,36.07,46.67,28.81,38.5,-0.02,0.07,1.07,5.09,1.0,1.43,1.45,1.67,7.92,0.21
Yo YoYo,169.4,9,31,309,2470,275,323,156,197,550,43,307,1864,251,783,6615,0.61,14.01,10.03,48,41,3,7.99,3.53,0.08,22,68,28,12,0,37,10,45,22.01,42.86,23.72,28.85,0.05,0.18,1.82,14.58,1.62,1.91,0.92,1.16,3.25,0.25
Youareyou,19.9,2,1,21,197,19,30,12,14,97,1,32,153,15,63,775,0.47,3.12,4.76,11,2,1,9.38,8.08,0.13,2,2,1,0,0,3,2,4,9.52,0.0,25.0,33.33,0.1,0.05,1.06,9.9,0.95,1.51,0.6,0.7,4.87,0.05
ZipZop,95.2,-5,9,126,634,117,151,69,83,659,13,170,1123,125,467,3210,0.55,7.65,7.14,34,14,0,5.03,9.55,0.21,5,40,23,9,1,18,2,21,31.75,39.13,26.09,30.43,-0.05,0.09,1.32,6.66,1.23,1.59,0.72,0.87,6.92,0.14
Zoltan Mesko,164.0,-7,15,188,1363,170,210,213,252,1086,45,298,1606,105,650,6613,1.2,15.1,7.98,40,39,3,7.25,5.1,0.16,14,44,22,6,2,64,10,75,23.4,27.27,30.05,35.21,-0.04,0.09,1.15,8.31,1.04,1.28,1.3,1.54,6.62,0.27
~,107.2,0,9,76,325,67,109,233,260,1281,26,201,710,65,291,3082,2.39,12.94,11.84,42,27,0,4.28,5.5,0.42,0,24,16,9,2,95,10,114,31.58,56.25,40.77,48.93,0.0,0.08,0.71,3.03,0.62,1.02,2.17,2.43,11.95,0.24
~zion~,164.9,-15,23,248,1591,225,289,190,217,785,43,306,1893,95,761,6417,0.75,14.05,9.27,64,27,0,6.42,4.13,0.12,14,66,27,12,2,44,8,51,26.61,44.44,23.16,26.84,-0.09,0.14,1.5,9.65,1.36,1.75,1.15,1.32,4.76,0.26
